no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,annee,nature_travaux_clean
3001770816,3000939153,2020-01-24,2020-02-04, 3020  avenue Barclay,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,5 à 11 Logements ,"LOGEMENTS NOS 4, 5, 6, 7, 8, 9, CUISINES ET SALLES DE BAIN, REMPLACER LES ENDUITS SANS MODIFIER L'AMÉNAGEMENT INTÉRIEUR, AUCUNE MODIFICATION AUX SÉPARATIONS COUPE-FEU.",0.0,-73.63058050042314,45.507684662717246,294596.49,5040870.95,2020,"logements nos 4, 5, 6, 7, 8, 9, cuisines et salles de bain, remplacer les enduits sans modifier l'aménagement intérieur, aucune modification aux séparations coupe-feu."
3001623814,3000850594,2019-08-06,2019-08-06,  281  avenue Querbes,Outremont,TR,Transformation,Résidentiel,unifamilial,"Au rez-de-chaussée, dans le salon et le corridor, ajout d'isolation et remplacement du gypse et du revêtement de plancher. Le tout sans réaménagement ou modification à l'apparence du bâtiment.",0.0,-73.60157054046279,45.51941154962801,296864.97,5042170.89,2019,"au rez-de-chaussée, dans le salon et le corridor, ajout d'isolation et remplacement du gypse et du revêtement de plancher. le tout sans réaménagement ou modification à l'apparence du bâtiment."
3001606672,3000876034,2019-06-25,2019-09-24, 7361  rue Cartier,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"AU SOUS-SOL, AJOUT D'UN LOGEMENT (APT. #8), RETRAIT DU STATIONNEMENT INTÉRIEUR ET AMÉNAGEMENT D'UNE COUR ANGLAISE. EN COUR ARRIÈRE, AJOUT DE 2 UNITÉS DE STATIONNEMENT EN PAVÉ ALVÉOLÉ",1.0,-73.60909510632827,45.54990479849307,296281.73,5045560.41,2019,"au sous-sol, ajout d'un logement (apt. #8), retrait du stationnement intérieur et aménagement d'une cour anglaise. en cour arrière, ajout de 2 unités de stationnement en pavé alvéolé"
3001674328,3000902873,2019-10-22,2019-11-19, 6961  avenue Guy,Anjou,TR,Transformation,Résidentiel,Bifamilial / trifamilial,Ajout d'un logement au sous-sol,0.0,-73.54703072274951,45.612596252731926,301131.87,5052522.73,2019,ajout d'un logement au sous-sol
3001677614,3000890233,2019-10-25,2019-10-25, 4810  avenue Henri-Julien,Le Plateau-Mont-Royal,TR,T5:Transformation int. EXEMP,Résidentiel,3 Logements,"À l'intérieur, au rez-de-chaussée, réaménagement la salle de bain et la salle d'eau. Aucuns travaux de structure et aucuns travaux extérieur.",0.0,-73.58727045688812,45.524124095988064,297982.71,5042693.29,2019,"à l'intérieur, au rez-de-chaussée, réaménagement la salle de bain et la salle d'eau. aucuns travaux de structure et aucuns travaux extérieur."
3001848634,3000976653,2020-03-16,2020-04-15, 5649  rue Saint-André,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,"AU 2 ÉTAGE, DANS L'APPARTEMENT #5653, RÉAMÉNAGER L'AIRE DE PLANCHER, SANS TRAVAUX DE STRUCTURE. AU TOIT, AJOUTER UN PUIT DE LUMIÈRE. TEL QUE DOCUMENTS SOUMIS.",0.0,-73.59396183241795,45.53309635109456,297461.16,5043690.98,2020,"au 2 étage, dans l'appartement #5653, réaménager l'aire de plancher, sans travaux de structure. au toit, ajouter un puit de lumière. tel que documents soumis."
3001848794,3000989633,2020-03-16,2020-05-11, 5164  12e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements ,"AU SOUS-SOL, AMÉNAGER DEUX LOGEMENTS SUPPLÉMENTAIRES. TEL QUE DOCUMENTS SOUMIS.",2.0,-73.56955611814514,45.55041978437391,299369.03,5045614.21,2020,"au sous-sol, aménager deux logements supplémentaires. tel que documents soumis."
3001644855,3000886573,2019-09-10,2019-10-17,10458  avenue de Cobourg,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,Agrandissement du rez-de-chaussée et du sous-sol au coin arrière droit. Réaménagement intérieur du rez-de-chaussée et du sous-sol.,0.0,-73.64160374689422,45.583332494845,293749.97,5049279.26,2019,agrandissement du rez-de-chaussée et du sous-sol au coin arrière droit. réaménagement intérieur du rez-de-chaussée et du sous-sol.
3001616123,3000866296,2019-07-22,2019-09-06, 8075  rue Fabre,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,RÉAMÉNAGEMENT DU SOUS-SOL,0.0,-73.61912253521191,45.55185088267292,295499.09,5045777.8,2019,réaménagement du sous-sol
3001792075,3000961636,2020-02-10,2020-03-10,  230  rue Sherbrooke Est,Ville-Marie,TR,Travaux intérieurs,Résidentiel,12 Logements +,"Au 2e étage, remplacer le garde-corps et l'escalier de la mezzanine du logement #204, tel qu'aux plans approuvés. Aucun travaux à l'extérieur.",0.0,-73.56772694734649,45.5149731941389,299508.53,5041674.87,2020,"au 2e étage, remplacer le garde-corps et l'escalier de la mezzanine du logement #204, tel qu'aux plans approuvés. aucun travaux à l'extérieur."
3001713257,3001241173,2019-12-04,2021-01-05, 4575  rue de Bordeaux,Le Plateau-Mont-Royal,TR,T1:Transformation ext/PA/PIIA,Résidentiel,1 Logement,"Suite à la demande 3001390427, en façade arrière, remplacer revêtement de l'agrandissement par lattes de bois de teinte noire, posé horizontalement. Au 2e étage, installer revêt. d'alum. au-dessus de la brique. Aucuns autres travaux.",0.0,-73.5741954954946,45.53534627342842,299005.23,5043939.39,2021,"suite à la demande 3001390427, en façade arrière, remplacer revêtement de l'agrandissement par lattes de bois de teinte noire, posé horizontalement. au 2e étage, installer revêt. d'alum. au-dessus de la brique. aucuns autres travaux."
3001643996,3000867396,2019-09-09,2019-09-09,12215  54e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Abattage d'arbres,Résidentiel,1 Logement,ABATTRE TROIS FRÊNES (DHP : 73 CM ET DEUX MULTI-TRONCS : 22-36 ET 33-44 CM),0.0,-73.56800024662886,45.65170421501119,299500.05,5056870.09,2019,abattre trois frênes (dhp : 73 cm et deux multi-troncs : 22-36 et 33-44 cm)
3001675978,3000991374,2019-10-24,2020-05-13, 1575  avenue Summerhill,Ville-Marie,TR,Travaux intérieurs,Résidentiel,12 Logements +,"Au bâtiment, réaménager les logements, 109, 112, 207, 210, 211, 310 à 312, 401, 403, 405, 409, 412, 415, 501, 504, 509, 510, 601 à 606 et procéder à des ouvertures exploratoires dans les salles de bain et remplacer, au besoin, certaines colonnes de chute des eaux usées, tels qu'aux plans approuvés.",0.0,-73.58445822392086,45.497008940888826,298199.22,5039679.73,2020,"au bâtiment, réaménager les logements, 109, 112, 207, 210, 211, 310 à 312, 401, 403, 405, 409, 412, 415, 501, 504, 509, 510, 601 à 606 et procéder à des ouvertures exploratoires dans les salles de bain et remplacer, au besoin, certaines colonnes de chute des eaux usées, tels qu'aux plans approuvés."
3001674758,3000889060,2019-10-23,2019-10-23, 3315  rue de Rouen,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,5 à 11 Logements ,"À l'arrière du bâtiment, rehausser tous les garde-corps à 36'' de hauteur pour l'escalier et réfection de tous les garde-corps au 1er, 2e et 3e étages conforme au CCQ2005 avec 42'' de hauteur.",0.0,-73.55030153012792,45.54337193339917,300871.94,5044829.85,2019,"à l'arrière du bâtiment, rehausser tous les garde-corps à 36'' de hauteur pour l'escalier et réfection de tous les garde-corps au 1er, 2e et 3e étages conforme au ccq2005 avec 42'' de hauteur."
3001653504,3000875873,2019-09-19,2019-09-24, 1126  rue Soulanges,Le Sud-Ouest,TR,Transformation,Résidentiel,4 à 8 logements,"A l'intérieur du 1134, reprise complete de la finition intérieure du logement, pose de gypse typeX,5/8po au niveau des séparations coupe-feu. pas de travaux de structure. pas de travaux en façade",0.0,-73.57577429101599,45.486706170968986,298876.83,5038534.1,2019,"a l'intérieur du 1134, reprise complete de la finition intérieure du logement, pose de gypse typex,5/8po au niveau des séparations coupe-feu. pas de travaux de structure. pas de travaux en façade"
3001817458,3000991313,2020-02-27,2020-05-13, 5530  avenue Decelles,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,5 à 11 Logements ,"Dans la cour latérale nord, ajouter un escalier hélicoïdale tel que  plans approuvé par l'urbanisme, estampés du 18 mars 2020 joints au sommaire désicionnel",0.0,-73.62390524417596,45.49898768337502,295116.6,5039903.63,2020,"dans la cour latérale nord, ajouter un escalier hélicoïdale tel que  plans approuvé par l'urbanisme, estampés du 18 mars 2020 joints au sommaire désicionnel"
3001712494,3001108453,2019-12-04,2020-09-01, 1448  rue Beaudry,Ville-Marie,TR,Travaux intérieurs,Résidentiel,5 à 11 Logements ,"Au RC, aménager 2 logements à même le logement existant, tels qu'aux plans approuvés.",1.0,-73.55685042188439,45.51907873537233,300358.63,5042130.46,2020,"au rc, aménager 2 logements à même le logement existant, tels qu'aux plans approuvés."
3001749155,3000932575,2020-01-09,2020-01-22,  780  rue De Bienville,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,2 Logements,"Dans le vide sanitaire, renforcer la structure. Au rez-de-chaussée, réaménager le logement. Avec travaux de structure et aucuns travaux visibles de la voie publique.",0.0,-73.58283785721316,45.526641286074856,298329.25,5042972.66,2020,"dans le vide sanitaire, renforcer la structure. au rez-de-chaussée, réaménager le logement. avec travaux de structure et aucuns travaux visibles de la voie publique."
3001749415,3000932453,2020-01-09,2020-01-22, 4319  avenue Christophe-Colomb,Le Plateau-Mont-Royal,TR,T5:Transformation int. EXEMP,Résidentiel,2 Logements,"Au 2e étage, réaménager le logement avec travaux de structure. Aucuns travaux visibles de la voie publique.",0.0,-73.57604135167288,45.52689033358164,298860.18,5042999.81,2020,"au 2e étage, réaménager le logement avec travaux de structure. aucuns travaux visibles de la voie publique."
3001749774,3000926593,2020-01-09,2020-01-13, 6812  avenue Lamont,Le Sud-Ouest,TR,Transformation,Résidentiel,2 Logements,"Suite à un dégat d'eau, au sous-sol, dégarnissage des finis des murs, plafond et plancher et reinstallation du gypse ( type X, 5/8 po ) au niveau des séparations coupe-feu.Réaménagement de la salle de  bain.Travaux de structure ( escaliers, linteaux ) telque plans soumis.",0.0,-73.60262066197939,45.44910538759912,296772.95,5034357.87,2020,"suite à un dégat d'eau, au sous-sol, dégarnissage des finis des murs, plafond et plancher et reinstallation du gypse ( type x, 5/8 po ) au niveau des séparations coupe-feu.réaménagement de la salle de  bain.travaux de structure ( escaliers, linteaux ) telque plans soumis."
3001586917,3000833333,2019-06-03,2019-06-12, 6582  21e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,RÉAMÉNAGEMENT INTÉRIEUR DU LOGEMENT AU REZ DE CHAUSSÉE + TRAVAUX DE STRUCTURES + NOUVELLES FENETRES EN FACADES ARRIERE,0.0,-73.58217859525229,45.56217683818178,298384.79,5046921.72,2019,réaménagement intérieur du logement au rez de chaussée + travaux de structures + nouvelles fenetres en facades arriere
3001749455,3000963294,2020-01-09,2020-03-12,12420  42e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,AJOUTER UN 2E ÉTAGE AU BÂTIMENT.,0.0,-73.57961486718345,45.64779597024758,298594.38,5056436.58,2020,ajouter un 2e étage au bâtiment.
3001616187,3000852156,2019-07-22,2019-08-08,  340  chemin de la Côte-Sainte-Catherine,Outremont,TR,Transformation,Résidentiel,unifamilial,"RÉAMÉNAGEMENT INTÉRIEUR SUR LES TROIS INVEAUX (SSOL, RDC ET ÉTAGE). MODIFICATION À LA STRUCTURE, TEL QUE PLANS. AUCUNE MODIFICATION À L'APPARENCE EXTÉRIEURE DU BÂTIMENT.",0.0,-73.60340167387787,45.51532018743029,296721.33,5041716.4,2019,"réaménagement intérieur sur les trois inveaux (ssol, rdc et étage). modification à la structure, tel que plans. aucune modification à l'apparence extérieure du bâtiment."
3001585637,3000830033,2019-06-03,2019-06-07, 9061  rue Verville,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,Aménager un logement au sous-sol. Ajouter un numéro civique.,1.0,-73.65049266109986,45.5379906836941,293046.87,5044241.61,2019,aménager un logement au sous-sol. ajouter un numéro civique.
3001583695,3000839044,2019-05-30,2019-07-03, 3342  rue Charles-Archer,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"NOUVELLE COUR ANGLAISE EN FAÇADE, RÉAMÉNAGEMENT DU SOUS-SOL POUR NOUVEAU LOGEMENT.",1.0,-73.6086706009339,45.5658069509444,296317.26,5047327.6,2019,"nouvelle cour anglaise en façade, réaménagement du sous-sol pour nouveau logement."
3001619799,3001181213,2019-07-26,2020-10-26, 3821  place Jean-Raimbault,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Abattage d'arbres,Résidentiel,1 Logement,"EN COUR ARRIÈRE:  ABATTRE DEUX (2) FRENES DE TYPE MULTI-TRONC D'UN DHP DE 24cm, 34cm, 38cm ET 32cm ET UN SECOND DE 17cm, 27cm, ET 32CM. ATTEINT PAR L'AGRIL. LETTRE RECU RAPPEL DU CENTRAL LE 15 JUILLET 19",0.0,-73.51445834979779,45.66359671130102,303673.35,5058189.59,2020,"en cour arrière:  abattre deux (2) frenes de type multi-tronc d'un dhp de 24cm, 34cm, 38cm et 32cm et un second de 17cm, 27cm, et 32cm. atteint par l'agril. lettre recu rappel du central le 15 juillet 19"
3001618761,3000911493,2019-07-24,2019-12-05, 4990  rue des Ardennes,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,"Aménager un logement de 4½ pièces (un logement de moyenne surface avec 2 chambres à coucher fermée, un salon, une cuisine, une salle à manger et une salle de bain) dans le sous-sol du bâtiment. Attribuer le numéro civique «11678» sur le boulevard Ste-Gertrude pour ce logement. Aménager une case de stationnement mesurant 2,35 m x 5,5 m dans la cour arrière.",1.0,-73.63344126815198,45.60346892953399,294390.65,5051515.97,2019,"aménager un logement de 4½ pièces (un logement de moyenne surface avec 2 chambres à coucher fermée, un salon, une cuisine, une salle à manger et une salle de bain) dans le sous-sol du bâtiment. attribuer le numéro civique «11678» sur le boulevard ste-gertrude pour ce logement. aménager une case de stationnement mesurant 2,35 m x 5,5 m dans la cour arrière."
3001576464,3000816473,2019-05-22,2019-05-22, 4155  rue Forbes,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,"Réfection des murs de briques extérieurs (par rapport la rue Daigle, façade et latéral droit) suite à une infiltration d'eau.",0.0,-73.70681767416693,45.53689542934991,288647.71,5044129.68,2019,"réfection des murs de briques extérieurs (par rapport la rue daigle, façade et latéral droit) suite à une infiltration d'eau."
3001600714,3000841614,2019-06-11,2019-07-12, 3360  42e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Abattage d'arbres,Résidentiel,1 Logement,ABATTRE UN ÉRABLE MULTI-TRONC DANGEREUX (53-53-61 CM),0.0,-73.50702997342738,45.66474080600463,304252.21,5058316.66,2019,abattre un érable multi-tronc dangereux (53-53-61 cm)
3001681334,3000933895,2019-10-30,2020-01-24, 2008  rue Saint-Zotique Est,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,AMÉNAGEMENT INTÉRIEUR D'UN LOGEMENT AU SOUS-SOL,0.0,-73.59804086383329,45.54653861617492,297144.4,5045185.21,2020,aménagement intérieur d'un logement au sous-sol
3001672717,3000930453,2019-10-21,2020-01-20,10614  rue André-Jobin,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,4 Logements,Aménager le sous-sol pour en faire un logement et ajouter un numéro civique.,1.0,-73.65180437866908,45.57795263279477,292952.83,5048682.84,2020,aménager le sous-sol pour en faire un logement et ajouter un numéro civique.
3001629136,3000864973,2019-08-14,2019-09-04,  155  rue Dubuisson,L'Île-Bizard - Sainte-Geneviève,TR,Terrasse,Résidentiel,1 Logement,REMPLACEMENT ET AGRANDISSEMENT DE LA TERASSE EXISTANTE,0.0,-73.87886565686036,45.49427496344269,275188.56,5039442.26,2019,remplacement et agrandissement de la terasse existante
3001807634,3000953734,2020-02-20,2020-02-27, 5076  avenue Charlemagne,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,AJOUTER UNE MEZZANINE INTÉRIEURE SOUS LES COMBLES,0.0,-73.5653100352865,45.556297703445566,299701.09,5046267.15,2020,ajouter une mezzanine intérieure sous les combles
3001629345,3000896415,2019-08-15,2019-11-06, 4545  rue Berri,Le Plateau-Mont-Royal,TR,T5:Transformation int. EXEMP,Résidentiel,2 Logements,"À l'intérieur, convertir 4 logements en 2 logements et le réaménager. Travaux de structure. Aucuns travaux en façade. Retirer # civique 4547 et 4549.",-2.0,-73.582966422581,45.52552029737212,298319.08,5042848.09,2019,"à l'intérieur, convertir 4 logements en 2 logements et le réaménager. travaux de structure. aucuns travaux en façade. retirer # civique 4547 et 4549."
3001605143,3000835877,2019-06-19,2019-06-19,   32  avenue Courcelette,Outremont,TR,Transformation,Résidentiel,unifamilial,"RÉFECTION DE LA MEMBRANE D'ÉTANCHÉITÉ DU BÂTIMENT PRINCIPAL, AINSI QUE LE PETIT TOIT EN FAÇADE. NOUVELLE MEMBRANE ÉLASTOMÈRE TPO DE COULEUR BLANCHE, TEL QUE DOCUMENTS DÉPOSÉS.",0.0,-73.60954785915708,45.51364835164579,296240.88,5041531.24,2019,"réfection de la membrane d'étanchéité du bâtiment principal, ainsi que le petit toit en façade. nouvelle membrane élastomère tpo de couleur blanche, tel que documents déposés."
3001803435,3000949273,2020-02-17,2020-02-19, 2272  avenue Bourbonnière,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,3 Logements,"Réaménagement intérieur sur trois étages avec travaux de structure, tel que plans d'architecte et d'ingénieur.",0.0,-73.54718391754358,45.549068466334255,301115.77,5045462.76,2020,"réaménagement intérieur sur trois étages avec travaux de structure, tel que plans d'architecte et d'ingénieur."
3001579242,3000837638,2019-05-27,2019-06-26, 8520  rue Saint-Hubert,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"DANS LA COUR LATÉRALE, CONSTRUCTION D'UNE COUR ANGLAISE. AU SOUS-SOL, AMÉNAGEMENT D'UN NOUVEAU LOGEMENT.",1.0,-73.63325384621426,45.54834321024641,294395.09,5045389.72,2019,"dans la cour latérale, construction d'une cour anglaise. au sous-sol, aménagement d'un nouveau logement."
